id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1.46E+18,1.45E+18,2021-11-07 07:36:13 Malay Peninsula Standard Time,11/7/2021,7:36:13,800,1.45E+18,tboner430,Tom Nook,,@varsec0 Supplies because the people delivering them got fired and so on and so forth which would cause 10x more damage then covid is so think about that next time you tell someone they have to get the vaccine to work,en,[],[],[],0,0,0,[],[],https://twitter.com/tboner430/status/1457129724585545728,FALSE,,0,,,,,,,,"[{'screen_name': 'varsec0', 'name': 'Trevor', 'id': '1201571418875420672'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:36:12 Malay Peninsula Standard Time,11/7/2021,7:36:12,800,9.91E+17,helakarp,Just a Magikarp | BLM,,"@sportsnshiit @Grayrealm @7mintobedtime @RapidFire_Pod Well weed isn't a national crisis. Covid is, so mandating this is makes sense. The drug test comparison just shows that it is legal and common for people to be fired/let go for similar reasons as say ",en,[],[],[],1,0,0,[],[],https://twitter.com/HelaKarp/status/1457129720294825984,FALSE,,0,,,,,,,,"[{'screen_name': 'sportsnshiit', 'name': 'Get Vaxxed You selfish prick', 'id': '1436853429331103746'}, {'screen_name': 'Grayrealm', 'name': 'Brian T', 'id': '261950181'}, {'screen_name': '7mintobedtime', 'name': '7 Minutes To Bedtime', 'id': '2895160588'}, {'screen_name': 'RapidFire_Pod', 'name': 'Sav', 'id': '1428066594945699840'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:36:11 Malay Peninsula Standard Time,11/7/2021,7:36:11,800,4405962733,helena5perry,get vaxxed,,"@KidLatch @BennySeattle @RepThomasMassie You don't even know how vaccines work, as you have made clear. So how would you know that the covid vaccine is not a vaccine? Oh and mmr is 3 shots and I believe another when you are over 65...",en,[],[],[],1,0,0,[],[],https://twitter.com/helena5perry/status/1457129716930859010,FALSE,,0,,,,,,,,"[{'screen_name': 'KidLatch', 'name': 'Latch Key Kid ☮🍫❤', 'id': '1400179439623868430'}, {'screen_name': 'BennySeattle', 'name': 'Benny Nomad', 'id': '746471521'}, {'screen_name': 'RepThomasMassie', 'name': 'Thomas Massie', 'id': '975200486'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:36:10 Malay Peninsula Standard Time,11/7/2021,7:36:10,800,1887190266,mdugs39,Theodore Kerabatsos,,"@WJEhlenbach @Jiggs44 @HellerSports The vaccine outweighs the risk for the vast majority of people, but the vast majority of people are not healthy early 30s people in peak physical condition who rely on their body to make a living.  Name one pro athlete ",en,[],[],[],2,0,0,[],[],https://twitter.com/mdugs39/status/1457129715517493256,FALSE,,0,,,,,,,,"[{'screen_name': 'WJEhlenbach', 'name': 'William J. Ehlenbach', 'id': '154572570'}, {'screen_name': 'Jiggs44', 'name': 'James Moran', 'id': '158212329'}, {'screen_name': 'HellerSports', 'name': 'Mike Heller', 'id': '55660247'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:36:08 Malay Peninsula Standard Time,11/7/2021,7:36:08,800,1007334433,jaelzebulun,Tellmesomethinggood,,"@AmyBuchananan Covid is devastating. However, that doesn’t mean the vaccine is good.",en,[],[],[],2,0,0,[],[],https://twitter.com/JaelZebulun/status/1457129704952057857,FALSE,,0,,,,,,,,"[{'screen_name': 'AmyBuchananan', 'name': 'Amy Buchanan', 'id': '1283228185195421699'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:36:07 Malay Peninsula Standard Time,11/7/2021,7:36:07,800,1.15E+18,crittersmoothie,CritterSmoothie,,"Big Bird got the covid vaccine, but remember he was patient zero for the avian flu.   https://t.co/cPPicXlnTx",en,[],['https://www.youtube.com/watch?v=DGxl8Qdt088'],[],0,0,0,[],[],https://twitter.com/CritterSmoothie/status/1457129702733275137,FALSE,,0,,,,,,,,[],,,,
1.46E+18,1.46E+18,2021-11-07 07:36:02 Malay Peninsula Standard Time,11/7/2021,7:36:02,800,430148036,drpatesblog,Dr. David Pate,,So glad he is recovering and another child doesn’t have to unnecessarily lose a parent. Deputy Recovering From COVID Changes Mind About Vaccine | Idaho News | US News  https://t.co/h2C1Yw4PH3,en,[],['https://www.usnews.com/news/best-states/idaho/articles/2021-11-06/deputy-recovering-from-covid-changes-mind-about-vaccine'],[],2,10,44,[],[],https://twitter.com/drpatesblog/status/1457129681904287751,FALSE,,0,,,,,,,,[],,,,
1.46E+18,1.46E+18,2021-11-07 07:35:48 Malay Peninsula Standard Time,11/7/2021,7:35:48,800,1343138708,hower_ryan,Jupiter Rustic,,@liam_ewing @ILACommissioner @Matt79213 @Charmunkle @washingtonpost People making their own medical decisions is nonsense? Rodgers having basically no chance of dying from covid? That there are side effects to the vaccine?   And yes bash Florida because l,en,[],[],[],2,0,1,[],[],https://twitter.com/Hower_Ryan/status/1457129620487147529,FALSE,,0,,,,,,,,"[{'screen_name': 'liam_ewing', 'name': 'Liam Ewing 🇮🇪', 'id': '365034826'}, {'screen_name': 'ILACommissioner', 'name': 'Red', 'id': '1143616950578417664'}, {'screen_name': 'Matt79213', 'name': 'Matt', 'id': '222689740'}, {'screen_name': 'Charmunkle', 'name': 'Charmunkle', 'id': '601214923'}, {'screen_name': 'washingtonpost', 'name': 'The Washington Post', 'id': '2467791'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:35:43 Malay Peninsula Standard Time,11/7/2021,7:35:43,800,1.27E+18,julielawlor15,Julie Lawlor,,@PunkasKat @SKNNeilson @PMGallagher1 Nurses and Drs by law have to have certain vaccinations to work And if nhs staff dont want vaccine then dont shout about the public as they call us They ars the public also and Jo public have to have covid test to have,en,[],[],[],1,0,0,[],[],https://twitter.com/JulieLawlor15/status/1457129600992129027,FALSE,,0,,,,,,,,"[{'screen_name': 'PunkasKat', 'name': '🌸 Kat 🌸', 'id': '598729965'}, {'screen_name': 'SKNNeilson', 'name': 'Stuart K N Neilson', 'id': '428386613'}, {'screen_name': 'PMGallagher1', 'name': 'Paul Gallagher', 'id': '45800493'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:35:43 Malay Peninsula Standard Time,11/7/2021,7:35:43,800,1.34E+18,jsb01219230,JSB,,"@GOPChairwoman Squandered the recovery he inherited? a broken vaccination system, no real plan, Escalating COVID deaths and infections unemployment rate of 6.4% …..You have a problem with facts Ronna",en,[],[],[],0,0,0,[],[],https://twitter.com/JSB01219230/status/1457129600199311361,FALSE,,0,,,,,,,,"[{'screen_name': 'GOPChairwoman', 'name': 'Ronna McDaniel', 'id': '2353605901'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:35:29 Malay Peninsula Standard Time,11/7/2021,7:35:29,800,1.17E+18,matt72454417,TheTwistedWizard,,"""Although our patient received the Moderna mRNA vaccine, there are already other reports of AIH induced by the Pfizer-BioNTech and Oxford-AstraZeneca vaccines, supporting the idea that the COVID-19 vaccine triggers autoimmune phenomena regardless of its mechanism of action""",en,[],[],[],0,0,1,[],[],https://twitter.com/Matt72454417/status/1457129542078844931,FALSE,https://twitter.com/andrewbostom/status/1454781906718019585,0,,,,,,,,[],,,,
1.46E+18,1.46E+18,2021-11-07 07:35:28 Malay Peninsula Standard Time,11/7/2021,7:35:28,800,8.72E+17,realdavidjensen,David Jensen,,@LeonardRoxon Twatter suspended his account after he commented on what happened.  Sharing your life experience is not okay.   https://t.co/cnXJqD0kGt   #Mr10Minutes  #COVIDIOT #vaccine #covid #covid_19 #covid @JaggerMickOZ,en,"[{'screen_name': 'jaggermickoz', 'name': 'mike jagger', 'id': '2289423523'}]",['https://twitter.com/Mr10minutes'],[],0,2,5,"['mr10minutes', 'covidiot', 'vaccine', 'covid', 'covid_19', 'covid']",[],https://twitter.com/RealDavidJensen/status/1457129538706497540,FALSE,,0,,,,,,,,"[{'screen_name': 'LeonardRoxon', 'name': 'Leonard Roxon', 'id': '423610335'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:35:25 Malay Peninsula Standard Time,11/7/2021,7:35:25,800,37524068,ripamaru,The Ripamaru ⭐⭐,,@muffmuppet @Shocka_Crew @JameelZiadeh @ArnoldShortma13 @mikegolicjr Hes on the bench because he got COVID refusing the vaccine. Now he's exposed who knows how many people and let his team down.,en,[],[],[],0,0,0,[],[],https://twitter.com/Ripamaru/status/1457129522810216450,FALSE,,0,,,,,,,,"[{'screen_name': 'muffmuppet', 'name': 'Troll Daddy', 'id': '1336337203266371595'}, {'screen_name': 'Shocka_Crew', 'name': 'Shocka_Crew', 'id': '425640908'}, {'screen_name': 'JameelZiadeh', 'name': 'Jameel Ziadeh 🧢', 'id': '3305953573'}, {'screen_name': 'ArnoldShortma13', 'name': 'Arnold Shortman', 'id': '1324616680866258944'}, {'screen_name': 'mikegolicjr', 'name': 'Mike Golic Jr', 'id': '140308631'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:35:25 Malay Peninsula Standard Time,11/7/2021,7:35:25,800,402441655,reallydrsam,SAM 🇺🇸❤️🙏🇺🇸,,"@tbearde There are more cases of COVID today, with the vaccine produced by DJT than during the first year of COVID. Biden haven’t even recovered the jobs produced by DJT, lost during the pandemic, least produce any new jobs. Biden has increased prices, ",en,[],[],[],0,0,0,[],[],https://twitter.com/reallydrsam/status/1457129522684436489,FALSE,,0,,,,,,,,"[{'screen_name': 'tbearde', 'name': 'Tyler Bearde (Vaccines save lives!)', 'id': '18463163'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:35:23 Malay Peninsula Standard Time,11/7/2021,7:35:23,800,1.08E+18,tamilee64811085,Fan of JJ @nas29carfan,,"@ibphotokari @RepThomasMassie Vaccinated ppl have died too, either from covid or adverse reactions from the jab. So please don't tell ppl to get the shot if there are legitimate reasons to question the reliability of an experimental mRNA gene therapy ""vac",en,[],[],[],0,0,4,[],[],https://twitter.com/TamiLee64811085/status/1457129516938244101,FALSE,,0,,,,,,,,"[{'screen_name': 'ibphotokari', 'name': 'Kari Brooks', 'id': '1434225955'}, {'screen_name': 'RepThomasMassie', 'name': 'Thomas Massie', 'id': '975200486'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:35:23 Malay Peninsula Standard Time,11/7/2021,7:35:23,800,1.30E+18,skuffyduffy,Dennis,,"@boyzoid @PJunior02 @SportsCenter But it’s not lmao. Vaccines use the virus to build immunity lol, the covid “vaccine” is 0% covid",en,[],[],[],1,0,0,[],[],https://twitter.com/skuffyduffy/status/1457129514396487681,FALSE,,0,,,,,,,,"[{'screen_name': 'boyzoid', 'name': 'Scott Stroz', 'id': '6499262'}, {'screen_name': 'PJunior02', 'name': 'Paul Horne Jr.', 'id': '3109184705'}, {'screen_name': 'SportsCenter', 'name': 'SportsCenter', 'id': '26257166'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:35:21 Malay Peninsula Standard Time,11/7/2021,7:35:21,800,1.36E+18,craigsi_hi,Craig Simpson,,"@LatsonGabriel @SuperGoiter @BrianGosvener @LisaKiner @13Nute13 @PatMcAfeeShow @AaronRodgers12 How did he put them at risk? Do you understand how the virus works? Obviously not. A vaccinated person can still get COVID. Not only that, they can spread it to",en,[],[],[],1,0,0,[],[],https://twitter.com/CraigSi_Hi/status/1457129508956409857,FALSE,,0,,,,,,,,"[{'screen_name': 'LatsonGabriel', 'name': 'Gabriel Latson', 'id': '1445756384755150854'}, {'screen_name': 'SuperGoiter', 'name': 'Goiter', 'id': '1353011913790279682'}, {'screen_name': 'BrianGosvener', 'name': 'Brian Gosvener', 'id': '1398758242642235393'}, {'screen_name': 'LisaKiner', 'name': 'Lisa Kiner', 'id': '1288505015783632898'}, {'screen_name': '13Nute13', 'name': 'Dave Nutini', 'id': '207270881'}, {'screen_name': 'PatMcAfeeShow', 'name': 'Pat McAfee', 'id': '137862496'}, {'screen_name': 'AaronRodgers12', 'name': 'Aaron Rodgers', 'id': '130997057'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:35:19 Malay Peninsula Standard Time,11/7/2021,7:35:19,800,1.45E+18,gq_xus,Homyung,,🚨COVID-19: Ireland's Co Waterford has one of the highest vaccination rates in the world - so why are cases surging❓❓,en,[],[],[],0,0,0,[],[],https://twitter.com/gq_xus/status/1457129498546085888,FALSE,https://twitter.com/jsdfposjpqyuee1/status/1457103624341917700,0,,,,,,,,[],,,,
1.46E+18,1.46E+18,2021-11-07 07:35:17 Malay Peninsula Standard Time,11/7/2021,7:35:17,800,1.43E+18,areyousure1080,Areyousure1080,,@RhysArmstrong2 @ClintVSmith @LouieTheRed1 @_truth_truth @StreetsReclaim @komerata @rugbyintel Short lockdown? Auckland is in top city in world for lockdown. Once we were number 1 in the world for Covid. Now we are not top 40. We got complacent. Our Maori,en,[],[],[],1,0,0,[],[],https://twitter.com/areyousure1080/status/1457129489104707588,FALSE,,0,,,,,,,,"[{'screen_name': 'RhysArmstrong2', 'name': 'Rhys Armstrong', 'id': '467458904'}, {'screen_name': 'ClintVSmith', 'name': 'Clint Smith', 'id': '392296458'}, {'screen_name': 'LouieTheRed1', 'name': 'LouieThePfizeredRed', 'id': '872466981441552384'}, {'screen_name': '_truth_truth', 'name': 'Truth Truth', 'id': '1451421452083683334'}, {'screen_name': 'StreetsReclaim', 'name': 'Reclaim the streets', 'id': '1304172145447034880'}, {'screen_name': 'komerata', 'name': 'Kōmerata 💉 💉', 'id': '1262901405670535169'}, {'screen_name': 'rugbyintel', 'name': 'Lying ex tobacco lobbyist', 'id': '102738557'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:35:16 Malay Peninsula Standard Time,11/7/2021,7:35:16,800,8.82E+17,justsay30837842,JustSaying🇺🇸,,@eh_dagg @JoeBorelliNYC Give me an honest answer to this question. Would covid disappear faster if 100% of the people would voluntarily vaccinate or 0% get the vaccine? I'm no scientist but I'm learning toward the first option... Peace,en,[],[],[],1,0,0,[],[],https://twitter.com/JustSay30837842/status/1457129485501976579,FALSE,,0,,,,,,,,"[{'screen_name': 'eh_dagg', 'name': 'Dagg⚡️', 'id': '468930263'}, {'screen_name': 'JoeBorelliNYC', 'name': 'Joe Borelli', 'id': '245953646'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:35:15 Malay Peninsula Standard Time,11/7/2021,7:35:15,800,2315898433,h_xth,heath,,i think ana from overwatch needs to start distributing the covid vaccine through her sniper,en,[],[],[],0,0,2,[],[],https://twitter.com/h_xth/status/1457129483664859138,FALSE,,0,,,,,,,,[],,,,
1.46E+18,1.46E+18,2021-11-07 07:35:11 Malay Peninsula Standard Time,11/7/2021,7:35:11,800,1.32E+18,therealpreneur_,The Real Preneur,,Republican appointed judges temporarily halt Biden Covid vaccine mandate for private businesses  https://t.co/EatRTujGxj,en,[],['https://therealpreneur.com/business/republican-appointed-judges-temporarily-halt-biden-covid-vaccine-mandate-for-private-businesses/'],[],0,0,0,[],[],https://twitter.com/therealpreneur_/status/1457129467818692612,FALSE,,0,,,,,,,,[],,,,
1.46E+18,1.46E+18,2021-11-07 07:35:10 Malay Peninsula Standard Time,11/7/2021,7:35:10,800,1.27E+18,microdoc9,V for Vendetta is real,,@dzinn1 @RepThomasMassie How are you getting the virus if the vaccine works? The truth is that the spike protein is a toxin and it actually lowers your immune response and is the primary cytokine activator.  My nurse got COVID 2 days after her booster.,en,[],[],[],1,0,11,[],[],https://twitter.com/MicroDoc9/status/1457129460843560962,FALSE,,0,,,,,,,,"[{'screen_name': 'dzinn1', 'name': 'Diana Z', 'id': '178679652'}, {'screen_name': 'RepThomasMassie', 'name': 'Thomas Massie', 'id': '975200486'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:35:05 Malay Peninsula Standard Time,11/7/2021,7:35:05,800,4831015373,snickeeb2,Terri,,"@Trish20213 @AGJeffLandry @POTUS Your not a coward if you question, quite the opposite. Polio vaccine was a one time shot for a disease and it eliminated it. Covid vaccine is for a virus and they keep adding more and more boosters and even vaccinated are ",en,[],[],[],1,0,0,[],[],https://twitter.com/snickeeb2/status/1457129438898950148,FALSE,,0,,,,,,,,"[{'screen_name': 'Trish20213', 'name': 'Trish2021', 'id': '1423388291408306179'}, {'screen_name': 'AGJeffLandry', 'name': 'AG Jeff Landry', 'id': '221491612'}, {'screen_name': 'POTUS', 'name': 'President Biden', 'id': '1349149096909668363'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:35:04 Malay Peninsula Standard Time,11/7/2021,7:35:04,800,772819346,medleyrob,Rob Medley,,"“Despite”..Austria, Belgium and Ireland have taken over Britain with their Covid-19 infection rate, despite having stricter policies when it comes to vaccine passports, testing and face masks.These policies do not work! ⁦@jkenney⁩ ⁦@CTVCalgary⁩  https://t.co/M4WcG10UIu",en,"[{'screen_name': 'jkenney', 'name': 'jason kenney', 'id': '21525682'}, {'screen_name': 'ctvcalgary', 'name': 'ctv calgary', 'id': '21037096'}]",['https://flip.it/w-xllG'],[],0,1,1,[],[],https://twitter.com/MedleyRob/status/1457129437116317699,FALSE,,0,,,,,,,,[],,,,
1.46E+18,1.46E+18,2021-11-07 07:34:58 Malay Peninsula Standard Time,11/7/2021,7:34:58,800,1.10E+18,migrainz71,Orwell Predicted Lets Go Brandon,,"@JosepiRodrigo @ChrisLoesch @big_old_larry @DLoesch How’s this vaccine gonna cure us again? In detail please, obviously my ignorance is showing. Please do show how covid is anywhere close to smallpox or polio..",en,[],[],[],0,0,0,[],[],https://twitter.com/Migrainz71/status/1457129411426226177,FALSE,,0,,,,,,,,"[{'screen_name': 'JosepiRodrigo', 'name': 'Josepi Rodrigo', 'id': '1029857996'}, {'screen_name': 'ChrisLoesch', 'name': 'Chris Loesch', 'id': '491461409'}, {'screen_name': 'big_old_larry', 'name': 'Larry Taylor', 'id': '811468159924531200'}, {'screen_name': 'DLoesch', 'name': 'Dana Loesch', 'id': '7702542'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:34:51 Malay Peninsula Standard Time,11/7/2021,7:34:51,800,1.00E+18,ctd46595003,Turk Guttenvon,,"@Sifill_LDF Many of the 700,000-plus folks who died of COVID-19 died on their backs, in overwhelmed hospitals. This low-rent vaccine chickenhawk needs to do something for the families of those who died during a pandemic, not cluck around with his low-info",en,[],[],[],0,0,0,[],[],https://twitter.com/CTD46595003/status/1457129380145074182,FALSE,,0,,,,,,,,"[{'screen_name': 'Sifill_LDF', 'name': 'Sherrilyn Ifill', 'id': '1507338108'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:34:48 Malay Peninsula Standard Time,11/7/2021,7:34:48,800,1.30E+18,sebsidnell,Seb Sidnell,,"@DanSidnell @AaronRodgers12 He’s an NFL QB you know, I and nobody should be expecting him to break down the Covid situation perfectly for us all. It’s just that his voice is so far reaching it completely changes how people can talk and think about cov",en,[],[],[],1,0,0,[],[],https://twitter.com/SebSidnell/status/1457129371358175237,FALSE,,0,,,,,,,,"[{'screen_name': 'DanSidnell', 'name': 'Oh Eurydice', 'id': '450201079'}, {'screen_name': 'AaronRodgers12', 'name': 'Aaron Rodgers', 'id': '130997057'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:34:37 Malay Peninsula Standard Time,11/7/2021,7:34:37,800,2596653764,jendowlingkoin6,Jennifer Dowling,,About 450 kids between the ages of 5-11 got their COVID vaccination at a drive-thru clinic at Oaks Park in Portland on Saturday. #koin6news #pdx #pnw #oregon #portland #covid #vaccines #rosecity #pacificnorthwest    https://t.co/DVwlbCkJ6J,en,[],['https://tinyurl.com/394edvtn'],[],1,2,7,"['koin6news', 'pdx', 'pnw', 'oregon', 'portland', 'covid', 'vaccines', 'rosecity', 'pacificnorthwest']",[],https://twitter.com/JenDowlingKoin6/status/1457129323320729603,FALSE,,0,,,,,,,,[],,,,
1.46E+18,1.46E+18,2021-11-07 07:34:33 Malay Peninsula Standard Time,11/7/2021,7:34:33,800,1.39E+18,anarchistgolden,✝️GoldenAnarchist ❤🐶🏴‍☠️🦈🎲,,@KZambon @DeWokeville @king_tuscan @DougzInBoston @LovesBulldawgs @JeremiahLiles1 @BigBird @EricaRHill You're not a good person if you think someone doesnt care if people die from covid if they're not 100% in favor of 100% of the population getting the va,en,[],[],[],1,0,0,[],[],https://twitter.com/AnarchistGolden/status/1457129307428605959,FALSE,,0,,,,,,,,"[{'screen_name': 'KZambon', 'name': 'Kat Zambon', 'id': '4121301'}, {'screen_name': 'DeWokeville', 'name': 'Alexis de Wokeville', 'id': '1347310516809641985'}, {'screen_name': 'king_tuscan', 'name': 'Tuscan King', 'id': '1394686124744925184'}, {'screen_name': 'DougzInBoston', 'name': ""I'm wicked good"", 'id': '67361032'}, {'screen_name': 'LovesBulldawgs', 'name': 'USA! USA!', 'id': '244609975'}, {'screen_name': 'JeremiahLiles1', 'name': 'Jeremiah Liles', 'id': '1018037413'}, {'screen_name': 'BigBird', 'name': 'Big Bird', 'id': '882838615'}, {'screen_name': 'EricaRHill', 'name': 'Erica Hill', 'id': '22190185'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:34:32 Malay Peninsula Standard Time,11/7/2021,7:34:32,800,8.23E+17,oxtexnet,OTN,,Biden's COVID vaccine mandate temporarily blocked by court     - CNET  https://t.co/a88Tshw8E2,en,[],['https://ift.tt/3mNAEXQ'],[],0,0,1,[],[],https://twitter.com/oxtexnet/status/1457129301216833539,FALSE,,0,,,,,,,,[],,,,
1.46E+18,1.46E+18,2021-11-07 07:34:27 Malay Peninsula Standard Time,11/7/2021,7:34:27,800,44629346,spwells,Spencer Wells,,Costa Rica issues COVID-19 vaccine requirement for children 🦠💉🇨🇷  https://t.co/XuF0az9UDW,en,[],['https://www.reuters.com/world/americas/costa-rica-issues-covid-19-vaccine-requirement-children-2021-11-06/'],[],3,2,3,[],[],https://twitter.com/spwells/status/1457129282602369025,FALSE,,0,,,,,,,,[],,,,
1.46E+18,1.46E+18,2021-11-07 07:34:25 Malay Peninsula Standard Time,11/7/2021,7:34:25,800,66367163,rachellraeh,Rachel H,,"@JBsTwoCents Both shots: sore arm, high fever, body aches, chills, fatigue.  *I had my vaccine too soon after I had covid so my immune system panicked.  Real time booster update from yesterday: chills in the night, fatigue, body aches. All very mild compa",en,[],[],[],0,0,1,[],[],https://twitter.com/rachellraeh/status/1457129271634374661,FALSE,,0,,,,,,,,"[{'screen_name': 'JBsTwoCents', 'name': 'Joy Beth Smith', 'id': '19799425'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:34:19 Malay Peninsula Standard Time,11/7/2021,7:34:19,800,1.15E+18,jaxlong4,Jax (Missions17),,"@Aeillien @ScottGottliebMD Because vaccination is a losing battle against the endless covid variants, the risk-benefit isn't worth it for healthy people    https://t.co/enu6IyopPG",en,[],['https://twitter.com/Kukicat7/status/1457113388639731714?s=20'],[],0,0,9,[],[],https://twitter.com/JaxLong4/status/1457129248947417089,FALSE,https://twitter.com/Kukicat7/status/1457113388639731714?s=20,0,,,,,,,,"[{'screen_name': 'Aeillien', 'name': 'Jorge Garcia', 'id': '95519223'}, {'screen_name': 'ScottGottliebMD', 'name': 'Scott Gottlieb, MD', 'id': '40156330'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:34:18 Malay Peninsula Standard Time,11/7/2021,7:34:18,800,114028512,thatgirljuice_,555 🇭🇹,,@kissmequann It was a nurse… i told I had Covid but I also had the vaccine and how I’m grateful that it was a mild case. This bitch gon tell me that’s why it didn’t protect me. Because it was the vaccine and not the immunization shot.  https://t.c,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/FDjDUqJWUAQaMzq.jpg'],0,0,0,[],[],https://twitter.com/thatgirljuice_/status/1457129245000544263,FALSE,,1,https://pbs.twimg.com/tweet_video_thumb/FDjDUqJWUAQaMzq.jpg,,,,,,,"[{'screen_name': 'kissmequann', 'name': 'WHO tf are you talkin to???', 'id': '160227681'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:34:16 Malay Peninsula Standard Time,11/7/2021,7:34:16,800,21000275,dee_white,The Dean of Old School🍍🚀 🍄🌓🎤🍍 (On Odysee),,The hidden Covid-19 vaccine-injured  https://t.co/NZdUFvkz1V,en,[],['https://sharylattkisson.com/2021/11/the-hidden-covid-19-vaccine-injured/'],[],0,0,1,[],[],https://twitter.com/dee_white/status/1457129235911434250,FALSE,,0,,,,,,,,[],,,,
1.46E+18,1.46E+18,2021-11-07 07:34:15 Malay Peninsula Standard Time,11/7/2021,7:34:15,800,346251068,acthealth,ACT Health,,Avneet received her COVID-19 vaccine at the AIS Arena. ‘I was surprised at the efficiency. The nurses gave me all the information I needed and the opportunity to ask questions before obtaining my consent. I had a sore arm and felt a bit tired the day after my second vaccination’  https://t.co/tArIzpE2SV,en,[],[],['https://pbs.twimg.com/media/FDjDTxUVgAAKE1o.jpg'],2,1,1,[],[],https://twitter.com/ACTHealth/status/1457129231243046912,FALSE,,1,https://pbs.twimg.com/media/FDjDTxUVgAAKE1o.jpg,,,,,,,[],,,,
1.46E+18,1.46E+18,2021-11-07 07:34:11 Malay Peninsula Standard Time,11/7/2021,7:34:11,800,1.13E+18,ccm29775797,C Cm,,⁦@RandPaul⁩ is right again. #FauciLiedPeopleDied  BREAKING: Proof CDC Changed Definition of ‘Vaccine’ Because Prior Definition Allowed People “To Claim the COVID-19 Vaccine is Not a Vaccine”  https://t.co/dM3ILg11hd,en,"[{'screen_name': 'randpaul', 'name': 'senator rand paul', 'id': '216881337'}]",['https://www.thegatewaypundit.com/2021/11/breaking-proof-cdc-changed-definition-vaccine-prior-definition-allowed-people-claim-covid-19-vaccine-not-vaccine/'],[],0,0,0,['fauciliedpeopledied'],[],https://twitter.com/CCm29775797/status/1457129212901527552,FALSE,,0,,,,,,,,[],,,,
1.46E+18,1.46E+18,2021-11-07 07:34:09 Malay Peninsula Standard Time,11/7/2021,7:34:09,800,1.43E+18,ariana_rol3v,Ariii❤️🌹🇺🇸🇧🇬,,"@christinemsmit2 @peachypuk Uneducated, idiotic, full of fear, some simply do it not cus of the kids but cus they are cowards afraid that the child will get covid and infect them even tho they themselves have the vaccine 😒🤬",en,[],[],[],0,0,0,[],[],https://twitter.com/ariana_rol3v/status/1457129205351727106,FALSE,,0,,,,,,,,"[{'screen_name': 'christinemsmit2', 'name': 'Chris Smit#freeJulianAssange#NoVaccinePassports', 'id': '1094669354'}, {'screen_name': 'peachypuk', 'name': 'Andi 🌸🌸🌸', 'id': '240878552'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:34:09 Malay Peninsula Standard Time,11/7/2021,7:34:09,800,28684534,octobermidnight,₳₳ⱤØ₦,,"@161stfilth @jszpiszar @ByRyanWood @TomSilverstein Also look at what he said… ‘if the vaccine is so great, how are people still catching and dying from covid?’ Talk about shit that makes you want to put your face into a wall. He’s smarter than tha",en,[],[],[],1,0,0,[],[],https://twitter.com/octobermidnight/status/1457129204999356416,FALSE,,0,,,,,,,,"[{'screen_name': '161stfilth', 'name': 'anthony', 'id': '1204792239622426631'}, {'screen_name': 'jszpiszar', 'name': 'Jon', 'id': '2449977679'}, {'screen_name': 'ByRyanWood', 'name': 'Ryan Wood', 'id': '1686423121'}, {'screen_name': 'TomSilverstein', 'name': 'Tom Silverstein', 'id': '62173133'}]",,,,
